Versão:	V00004	Classificação nacional de profissões, versão 1994	
5	="2.4.5.2.90"	="Outros escultores, pintores e artistas similares"	
4	="2.4.5.3"	="Compositores, músicos e cantores"	
5	="2.4.5.3.05"	="Compositor musical"	
5	="2.4.5.3.10"	="Maestro de orquestra (chefe ou regente de orquestra)"	
5	="2.4.5.3.15"	="Regente de coro"	
5	="2.4.5.3.20"	="Instrumentista"	
5	="2.4.5.3.25"	="Cantor"	
5	="2.4.5.3.90"	="Outros compositores, músicos e cantores"	
4	="2.4.5.4"	="Coreógrafo e bailarinos"	
5	="2.4.5.4.05"	="Coreógrafo"	
5	="2.4.5.4.10"	="Bailarino"	
5	="2.4.5.4.90"	="Outros coreógrafos e bailarinos"	
4	="2.4.5.5"	="Actores, encenadores e realizadores"	
5	="2.4.5.5.05"	="Dramaturgista"	
5	="2.4.5.5.10"	="Actor"	
5	="2.4.5.5.15"	="Realizador de cinema"	
5	="2.4.5.5.20"	="Assistente de realização - cinema"	
5	="2.4.5.5.25"	="Realizador de televisão"	
5	="2.4.5.5.30"	="Director de fotografia - cinema"	
5	="2.4.5.5.35"	="Director de som - cinema"	
5	="2.4.5.5.40"	="Realizador de rádio"	
5	="2.4.5.5.45"	="Montador - indústria cinematográfica"	
5	="2.4.5.5.50"	="Encenador"	
5	="2.4.5.5.55"	="Director de cena"	
5	="2.4.5.5.60"	="Chefe de produção cinematográfica"	
5	="2.4.5.5.65"	="Contra-regra - teatro"	
5	="2.4.5.5.90"	="Outros actores, encenadores e realizadores"	
3	="2.4.6"	="Ministros de culto e membros de ordens religiosas"	
4	="2.4.6.0"	="Ministros de culto e membro de ordens religiosas"	
5	="2.4.6.0.05"	="Ministro de culto"	
5	="2.4.6.0.10"	="Membro de ordem religiosa"	
5	="2.4.6.0.90"	="Outros ministros de culto e membros de ordens religiosas"	
3	="2.4.7"	="Técnicos da administração pública não classificados em outra parte"	
4	="2.4.7.1"	="Técnicos da administração pública não classificados em outra parte"	
5	="2.4.7.1.05"	="Técnico superior - administração pública *"	
5	="2.4.7.1.10"	="Técnico - administração pública"	
5	="2.4.7.1.90"	="Outros técnicos de administração pública"	
1	="3"	="Técnicos e profissionais de nível intermédio"	
2	="3.1"	="Técnicos e profissionais de nível intermédio das ciências físicas e químicas, da engenharia e trabalhadores similares"	
3	="3.1.1"	="Técnicos de investigação física e química, do fabrico industrial e trabalhadores similares"	
4	="3.1.1.1"	="Técnicos de ciências físico-quimicas"	
5	="3.1.1.1.05"	="Analista de laboratório - análises químicas"	
5	="3.1.1.1.10"	="Analista de laboratório - análises físicas"	
5	="3.1.1.1.15"	="Técnico de cartografia e prospecção geológica"	
5	="3.1.1.1.20"	="Observador geofísico"	
5	="3.1.1.1.25"	="Observador meteorológico"	
5	="3.1.1.1.30"	="Técnico de oceanografia"	
5	="3.1.1.1.90"	="Outros técnicos de ciências físico-químicas"	
4	="3.1.1.2"	="Técnicos de engenharia civil"	
5	="3.1.1.2.05"	="Técnico da construção e obras públicas (agente técnico de arquitectura e engenharia)"	
5	="3.1.1.2.10"	="Medidor orçamentista"	
5	="3.1.1.2.90"	="Outros técnicos de engenharia civil"	
4	="3.1.1.3"	="Técnicos de electricidade"	
5	="3.1.1.3.05"	="Técnico de instalações eléctricas"	
5	="3.1.1.3.10"	="Técnico de refrigeração e climatização (técnico de frio)"	
5	="3.1.1.3.15"	="Técnico de manutenção - electricidade"	
5	="3.1.1.3.20"	="Técnico de redes - electricidade"	
5	="3.1.1.3.90"	="Outros técnicos de electricidade"	
4	="3.1.1.4"	="Técnicos de electrónica e telecomunicações"	
5	="3.1.1.4.05"	="Técnico de investigação e desenvolvimento - electrónica"	
5	="3.1.1.4.10"	="Técnico de telecomunicações"	
5	="3.1.1.4.15"	="Técnico de electrónica industrial"	
5	="3.1.1.4.20"	="Técnico de electromedicina"	
5	="3.1.1.4.25"	="Técnico de manutenção de aeronaves"	
5	="3.1.1.4.30"	="Técnico de instrumentos de precisão"	
5	="3.1.1.4.90"	="Outros técnicos de electrónica e telecomunicações"	
4	="3.1.1.5"	="Técnicos de relojoaria"	
5	="3.1.1.5.05"	="Técnico de relojoaria"	
5	="3.1.1.5.90"	="Outros técnicos de relojoaria"	
4	="3.1.1.6"	="Técnicos intermédios de química industrial"	
5	="3.1.1.6.05"	="Técnico em higiene industrial e segurança do meio ambiente"	
5	="3.1.1.6.10"	="Operador de painel de comando centralizado"	
5	="3.1.1.6.15"	="Técnico de gás"	
5	="3.1.1.6.90"	="Outros técnicos intermédios de química industrial"	
4	="3.1.1.8"	="Desenhadores e trabalhadores similares"	
5	="3.1.1.8.05"	="Desenhador projectista"	
5	="3.1.1.8.10"	="Desenhador"	
5	="3.1.1.8.15"	="Fotogrametrista (operador fotogramétrico)"	
5	="3.1.1.8.20"	="Topógrafo - geómetra"	
5	="3.1.1.8.25"	="Topógrafo"	
5	="3.1.1.8.30"	="Hidrometrista"	
5	="3.1.1.8.35"	="Cartógrafo"	
5	="3.1.1.8.40"	="Desenhador cartógrafo"	
5	="3.1.1.8.45"	="Reconhecedor cartógrafo"	
5	="3.1.1.8.50"	="Maquetista"	
5	="3.1.1.8.55"	="Desenhador de arte finalista"	
5	="3.1.1.8.90"	="Outros desenhadores e trabalhadores similares"	
4	="3.1.1.9"	="Técnicos de investigação física e química, do fabrico industrial e trabalhadores similares, não classificados em outra parte"	
5	="3.1.1.9.05"	="Técnico da produção"	
5	="3.1.1.9.10"	="Agente de métodos"	
5	="3.1.1.9.15"	="Preparador de trabalho"	
5	="3.1.1.9.20"	="Planificador"	
5	="3.1.1.9.25"	="Técnico de prevenção e segurança - seguros"	
5	="3.1.1.9.30"	="Técnico de prevenção e segurança"	
5	="3.1.1.9.35"	="Técnico de manutenção"	
5	="3.1.1.9.90"	="Outros técnicos de investigação física e química, do fabrico industrial e trabalhadores similares não classificados em outra parte"	
3	="3.1.2"	="Programadores, operadores de informática e trabalhadores similares"	
4	="3.1.2.1"	="Programadores de informática e trabalhadores similares"	
5	="3.1.2.1.05"	="Programador - informática"	
5	="3.1.2.1.10"	="Técnico de manutenção - informática"	
5	="3.1.2.1.90"	="Outros programadores de informática e trabalhadores similares"	
4	="3.1.2.2"	="Operadores de informática"	
5	="3.1.2.2.05"	="Operador de computador"	
5	="3.1.2.2.90"	="Outros operadores de informática"	
4	="3.1.2.3"	="Técnicos de robots industriais"	
5	="3.1.2.3.05"	="Técnico de robots industriais"	
5	="3.1.2.3.90"	="Outros técnicos de “robots” industriais"	
3	="3.1.3"	="Operadores de equipamentos ópticos e electrónicos"	
4	="3.1.3.1"	="Fotógrafos e operadores de aparelhos de registo de imagem e de som"	
5	="3.1.3.1.05"	="Jornalista (reporter fotográfico)"	
5	="3.1.3.1.10"	="Fotógrafo"	
5	="3.1.3.1.15"	="Operador de iluminação - cinema e televisão"	
5	="3.1.3.1.20"	="Operador de imagem"	
5	="3.1.3.1.25"	="Operador de tratamento de imagem - televisão"	
5	="3.1.3.1.30"	="Sonoplasta"	
5	="3.1.3.1.35"	="Operador de som - cinema, televisão e rádio"	
5	="3.1.3.1.40"	="Operador de amplificação de som"	
5	="3.1.3.1.90"	="Outros fotógrafos e operadores de aparelhos de registo de imagem e de som"	
4	="3.1.3.2"	="Operadores de equipamento de emissões de rádio, tv e telecomunicações"	
5	="3.1.3.2.05"	="Operador de audio - radiodifusão"	
5	="3.1.3.2.10"	="Operador de telecinema"	
5	="3.1.3.2.15"	="Operador de "video-tape""	
5	="3.1.3.2.20"	="Assistente de exploração - cinema e televisão"	
5	="3.1.3.2.25"	="Projeccionista de cinema"	
5	="3.1.3.2.30"	="Oficial radiotécnico - navegação marítima"	
5	="3.1.3.2.35"	="Radiotelegrafista (operador radiotelegrafista) navegação aérea"	
5	="3.1.3.2.40"	="Técnico de fiscalização radioeléctrica"	
5	="3.1.3.2.90"	="Outros operadores de equipamento de emissões de rádio, tv e telecomunicações"	
4	="3.1.3.3"	="Técnicos de diagnóstico e terapêutica"	
5	="3.1.3.3.05"	="Técnico de cardiopneumografia"	
5	="3.1.3.3.10"	="Técnico de medicina nuclear"	
5	="3.1.3.3.15"	="Técnico de neurofisiografia"	
5	="3.1.3.3.20"	="Técnico de radiologia"	
5	="3.1.3.3.25"	="Técnico de radioterapia"	
5	="3.1.3.3.30"	="Técnico de electromecânica"	
5	="3.1.3.3.90"	="Outros técnicos de diagnóstico e terapêutica"	
3	="3.1.4"	="Oficiais da marinha, pilotos de aviões e técnicos dos transportes marítimos e aéreos"	
4	="3.1.4.1"	="Oficiais maquinistas de navios"	
5	="3.1.4.1.05"	="Oficial maquinista"	
5	="3.1.4.1.10"	="Chefe de máquinas"	
5	="3.1.4.1.90"	="Outros oficiais maquinistas de navios"	
4	="3.1.4.2"	="Oficiais de pilotagem"	
5	="3.1.4.2.05"	="Comandante de navio"	
5	="3.1.4.2.10"	="Imediato"	
5	="3.1.4.2.15"	="Oficial piloto"	
5	="3.1.4.2.20"	="Superintendente"	
5	="3.1.4.2.25"	="Piloto de barra"	
5	="3.1.4.2.90"	="Outros oficiais de pilotagem"	
4	="3.1.4.3"	="Pilotos de aviões e trabalhadores similares"	
5	="3.1.4.3.05"	="Comandante de aeronave -transporte aéreo"	
5	="3.1.4.3.10"	="Piloto de avião"	
5	="3.1.4.3.15"	="Piloto de outras aeronaves"	
5	="3.1.4.3.90"	="Outros pilotos de aviões e trabalhadores similares"	
4	="3.1.4.4"	="Controladores de tráfego aéreo"	
5	="3.1.4.4.05"	="Controlador de tráfego aéreo"	
5	="3.1.4.4.90"	="Outros controladores de tráfego aéreo"	
4	="3.1.4.5"	="Técnicos de segurança aérea"	
5	="3.1.4.5.05"	="Técnico de informação e comunicações aeronáuticas"	
5	="3.1.4.5.10"	="Técnico de vôo"	
5	="3.1.4.5.90"	="Outros técnicos de segurança aérea"	
3	="3.1.5"	="Inspectores de obras, de segurança e do trabalho, da saúde e do controlo de qualidade"	
4	="3.1.5.1"	="Técnicos de prevenção de incêndios, fiscais de obras e trabalhadores similares"	
5	="3.1.5.1.05"	="Técnico de prevenção de incêndios"	
5	="3.1.5.1.10"	="Fiscal municipal"	
5	="3.1.5.1.90"	="Outros técnicos de prevenção de incêndios, fiscais de obras e trabalhadores similares"	
4	="3.1.5.2"	="Inspectores e técnicos de segurança do trabalho, higiene, controlo de qualidade e trabalhadores similares"	
5	="3.1.5.2.05"	="Inspector de saúde"	
5	="3.1.5.2.10"	="Inspector do ambiente"	
5	="3.1.5.2.15"	="Inspector do trabalho"	
5	="3.1.5.2.20"	="Verificador de condições de trabalho"	
5	="3.1.5.2.25"	="Inspector das actividades económicas"	
5	="3.1.5.2.30"	="Inspector de turismo"	
5	="3.1.5.2.35"	="Técnico de controlo de qualidade"	
5	="3.1.5.2.40"	="Controlador de qualidade - explosivos"	
5	="3.1.5.2.45"	="Inspector de qualidade - explosivos"	
5	="3.1.5.2.90"	="Outros inspectores e técnicos de segurança do trabalhador, higiene, controlo de qualidade e trabalhadores similares"	
2	="3.2"	="Profissionais de nível intermédio das ciências da vida e da saúde"	
3	="3.2.1"	="Técnicos das ciências da vida e da saúde"	
4	="3.2.1.1"	="Técnicos das ciências da vida"	
5	="3.2.1.1.05"	="Técnico de análises clínicas e de saúde pública"	
5	="3.2.1.1.10"	="Técnico de anatomia patológica, citológica e tanatológica"	
5	="3.2.1.1.15"	="Técnico das ciências biológicas"	
5	="3.2.1.1.20"	="Técnico do ambiente"	
5	="3.2.1.1.90"	="Outros técnicos das ciências da vida"	
4	="3.2.1.3"	="Inspectores e técnicos agrários e florestais"	
5	="3.2.1.3.05"	="Agente técnico agrícola"	
5	="3.2.1.3.10"	="Inspector - ministério da agricultura"	
5	="3.2.1.3.90"	="Outros inspectores e técnicos agrários e florestais"	
3	="3.2.2"	="Profissionais técnicos da medicina - à excepção dos enfermeiros"	
4	="3.2.2.2"	="Técnicos sanitários e trabalhadores similares"	
5	="3.2.2.2.05"	="Técnico sanitário"	
5	="3.2.2.2.90"	="Outros técnicos sanitários e trabalhadores similares"	
4	="3.2.2.3"	="Dietistas"	
5	="3.2.2.3.05"	="Dietista"	
5	="3.2.2.3.90"	="Outros dietistas"	
4	="3.2.2.4"	="Optometristas e ópticos"	
5	="3.2.2.4.05"	="Óptico - optometrista"	
5	="3.2.2.4.10"	="Técnico de óptica ocular"	
5	="3.2.2.4.15"	="Técnico de contactologia (contactologista)"	
5	="3.2.2.4.90"	="Outros optometristas e ópticos"	
4	="3.2.2.5"	="Assistentes de medicina dentária"	
5	="3.2.2.5.05"	="Higienista oral"	
5	="3.2.2.5.10"	="Técnico de próteses dentárias"	
5	="3.2.2.5.90"	="Outros assistentes de medicina dentária"	
4	="3.2.2.6"	="Fisioterapeutas e profissionais similares"	
5	="3.2.2.6.05"	="Fisioterapeuta"	
5	="3.2.2.6.10"	="Técnico de ortoprótese"	
5	="3.2.2.6.90"	="Outros fisioterapeutas e profissionais similares"	
4	="3.2.2.7"	="Técnicos e assistentes veterinários"	
5	="3.2.2.7.05"	="Técnico de pecuária"	
5	="3.2.2.7.10"	="Inseminador artificial"	
5	="3.2.2.7.90"	="Outros técnicos e assistentes veterinários"	
4	="3.2.2.8"	="Técnicos de farmácia"	
5	="3.2.2.8.05"	="Técnico de farmácia"	
5	="3.2.2.8.90"	="Outros técnicos de farmácia"	
4	="3.2.2.9"	="Profissionais técnicos da medicina - à excepção dos enfermeiros - não classificados em outra parte"	
5	="3.2.2.9.05"	="Terapeuta ocupacional"	
5	="3.2.2.9.10"	="Terapeuta da fala"	
5	="3.2.2.9.15"	="Técnico de ortóptica"	
5	="3.2.2.9.20"	="Técnico de audiometria"	
5	="3.2.2.9.90"	="Outros profissionais técnicos da medicina - à excepção dos enfermeiros - não classificados em outra parte"	
3	="3.2.3"	="Parteiras"	
4	="3.2.3.2"	="Parteiras"	
5	="3.2.3.2.05"	="Parteira"	
5	="3.2.3.2.90"	="Outras parteiras"	
3	="3.2.4"	="Especialistas da medicina tradicional"	
4	="3.2.4.1"	="Especialistas da medicina tradicional"	
5	="3.2.4.1.05"	="Acupunctor - naturologista"	
5	="3.2.4.1.10"	="Homeopata - naturologista"	
5	="3.2.4.1.15"	="Naturopata - naturologista"	
5	="3.2.4.1.90"	="Outros especialistas da medicina tradicional"	
2	="3.3"	="Profissionais de nível intermédio do ensino"	
3	="3.3.1"	="Docentes do ensino básico, primário e pré-primário"	
4	="3.3.1.1"	="Docentes do ensino básico - 1º ciclo"	
5	="3.3.1.1.05"	="Professor do ensino básico - primário"	
5	="3.3.1.1.90"	="Outros docentes do ensino básico - 1º ciclo"	
3	="3.3.2"	="Educadores de infância"	
4	="3.3.2.1"	="Educadores de infância"	
5	="3.3.2.1.05"	="Educador de infância"	
5	="3.3.2.1.90"	="Outros educadores de infância"	
3	="3.3.3"	="Docentes de educação especial"	
4	="3.3.3.1"	="Docentes de educação especial"	
5	="3.3.3.1.05"	="Professor de educação especial - área da deficiência visual"	
5	="3.3.3.1.10"	="Professor de educação especial - área da deficiência auditiva"	
5	="3.3.3.1.15"	="Professor de educação especial - área da deficiência mental"	
5	="3.3.3.1.90"	="Outros docentes de educação especial"	
3	="3.3.9"	="Profissionais do ensino não classificados em outra parte"	
4	="3.3.9.1"	="Profissionais do ensino não classificados em outra parte"	
5	="3.3.9.1.05"	="Instrutor de vôo"	
5	="3.3.9.1.10"	="Instrutor de condução de veículos automóveis"	
5	="3.3.9.1.15"	="Monitor de formação"	
5	="3.3.9.1.20"	="Monitor de gimno e desportiva"	
5	="3.3.9.1.90"	="Outros profissionais do ensino"	
2	="3.4"	="Outros técnicos e profissionais de nível intermédio"	
3	="3.4.1"	="Profissionais de nível intermédio de finanças e serviços comerciais"	
4	="3.4.1.1"	="Corretores de bolsa, cambistas e de outros serviços financeiros"	
5	="3.4.1.1.05"	="Corretor"	
5	="3.4.1.1.10"	="Operador de bolsa"	
5	="3.4.1.1.15"	="Cambista ("dealer")"	
5	="3.4.1.1.20"	="Gerente - estabelecimentos bancários"	
5	="3.4.1.1.25"	="Inspector administrativo - estabelecimentos bancários"	
5	="3.4.1.1.90"	="Outros corretores de bolsa, cambistas e de outros serviços financeiros"	
4	="3.4.1.2"	="Agentes de seguros"	
5	="3.4.1.2.05"	="Corretor de seguros"	
5	="3.4.1.2.10"	="Mediador (angariador de seguros)"	
5	="3.4.1.2.15"	="Gerente - seguros"	
5	="3.4.1.2.20"	="Inspector administrativo - seguros"	
5	="3.4.1.2.90"	="Outros agentes de seguros"	
4	="3.4.1.3"	="Mediadores oficiais"	
5	="3.4.1.3.05"	="Mediador oficial"	
5	="3.4.1.3.90"	="Outros mediadores oficiais"	
4	="3.4.1.4"	="Técnicos de turismo"	
5	="3.4.1.4.05"	="Técnico de turismo"	
5	="3.4.1.4.90"	="Outros técnicos de turismo"	
4	="3.4.1.5"	="Representantes comerciais e técnicos de vendas"	
5	="3.4.1.5.05"	="Chefe de vendas"	
5	="3.4.1.5.10"	="Inspector de vendas"	
5	="3.4.1.5.15"	="Delegado de informação médica"	
5	="3.4.1.5.20"	="Prospector de vendas"	
5	="3.4.1.5.25"	="Técnico de vendas"	
5	="3.4.1.5.90"	="Outros representantes comerciais e técnicos de vendas"	
4	="3.4.1.6"	="Compradores"	
5	="3.4.1.6.05"	="Chefe de compras"	
5	="3.4.1.6.10"	="Comprador"	
5	="3.4.1.6.15"	="Aderecista"	
5	="3.4.1.6.90"	="Outros compradores"	
4	="3.4.1.7"	="Avaliadores e leiloeiros"	
5	="3.4.1.7.05"	="Avaliador"	
5	="3.4.1.7.10"	="Leiloeiro"	
5	="3.4.1.7.15"	="Pregoeiro"	
5	="3.4.1.7.90"	="Outros avaliadores e leiloeiros"	
3	="3.4.2"	="Agentes comerciais e corretores"	
4	="3.4.2.1"	="Corretores de mercadorias"	
5	="3.4.2.1.05"	="Técnico de "trading""	
5	="3.4.2.1.10"	="Corretor de navios (ship brower)"	
5	="3.4.2.1.90"	="Outros corretores de mercadorias"	
4	="3.4.2.2"	="Agentes concessionários"	
5	="3.4.2.2.05"	="Agente de navegação"	
5	="3.4.2.2.10"	="Despachante oficial"	
5	="3.4.2.2.15"	="Transitário"	
5	="3.4.2.2.90"	="Outros agentes concessionários"	
4	="3.4.2.3"	="Técnicos da área do emprego"	
5	="3.4.2.3.05"	="Técnico de emprego"	
5	="3.4.2.3.10"	="Agente de desenvolvimento"	
5	="3.4.2.3.15"	="Analista de profissões"	
5	="3.4.2.3.90"	="Outros técnicos da área do emprego"	
4	="3.4.2.9"	="Agentes comerciais e corretores, não classificados em outra parte"	
5	="3.4.2.9.05"	="Agente publicitário"	
5	="3.4.2.9.10"	="Agente comercial"	
5	="3.4.2.9.90"	="Outros agentes comerciais e corretores não classificados em outra parte"	
3	="3.4.3"	="Profissionais de nível intermédio de gestão e administração"	
4	="3.4.3.1"	="Profissionais de nível intermédio dos serviços administrativos"	
5	="3.4.3.1.05"	="Chefe de secção"	
5	="3.4.3.1.10"	="Secretário de administração"	
5	="3.4.3.1.15"	="Correspondente em línguas estrangeiras"	
5	="3.4.3.1.20"	="Assistente de produção cinematográfica"	
5	="3.4.3.1.90"	="Outros profissionais de nível intermédio dos serviços administrativos"	
4	="3.4.3.2"	="Profissionais de nível intermédio dos serviços jurídicos"	
5	="3.4.3.2.05"	="Escriturário de apoio jurídico"	
5	="3.4.3.2.10"	="Escrivão - serviços jurídicos"	
5	="3.4.3.2.15"	="Solicitador"	
5	="3.4.3.2.90"	="Outros profissionais de nível intermédio dos serviços jurídicos"	
4	="3.4.3.3"	="Técnicos de contabilidade e trabalhadores similares"	
5	="3.4.3.3.05"	="Técnico de contas (guarda-livros)"	
5	="3.4.3.3.10"	="Tesoureiro"	
5	="3.4.3.3.90"	="Outros técnicos de contabilidade e trabalhadores similares"	
4	="3.4.3.4"	="Profissionais de nível intermédio dos serviços estatísticos, matemáticos e outros"	
5	="3.4.3.4.05"	="Técnico de estatística"	
5	="3.4.3.4.90"	="Outros profissionais de nível intermédio dos serviços estatísticos, matemáticos e outrose"	
3	="3.4.4"	="Profissionais de nível intermédio da administração pública, das alfândegas, dos impostos e trabalhadores similares"	
4	="3.4.4.1"	="Inspectores e técnicos das alfândegas e fronteiras"	
5	="3.4.4.1.05"	="Técnico aduaneiro"	
5	="3.4.4.1.10"	="Inspector do serviço de estrangeiros e fronteiras"	
5	="3.4.4.1.90"	="Outros inspectores e técnicos de alfândegas e fronteiras"	
4	="3.4.4.2"	="Inspectores das finanças"	
5	="3.4.4.2.05"	="Inspector das finanças"	
5	="3.4.4.2.90"	="Outros inspectores das finanças"	
4	="3.4.4.3"	="Inspectores da segurança social"	
5	="3.4.4.3.05"	="Inspector da segurança social"	
5	="3.4.4.3.90"	="Outros inspectores da segurança social"	
4	="3.4.4.9"	="Profissionais de nível intermédio da administração pública, das alfândegas, dos impostos e trabalhadores similares não classificados em outra parte"	
5	="3.4.4.9.05"	="Agente administrativo (inspector administrativo) - administração pública"	
5	="3.4.4.9.10"	="Técnico profissional - administração pública"	
5	="3.4.4.9.90"	="Outros profissionais de nível intermédio da administração pública, das alfândegas, dos impostos e trabalhadores similares não classificados em outra parte"	
3	="3.4.5"	="Inspectores da polícia judiciária e detectives"	
4	="3.4.5.0"	="Inspectores da polícia judiciária e detectives"	
5	="3.4.5.0.05"	="Agente da policia judiciária"	
5	="3.4.5.0.10"	="Perito criminalístico"	
5	="3.4.5.0.15"	="Inspector da polícia judiciária"	
5	="3.4.5.0.20"	="Detective particular"	
5	="3.4.5.0.90"	="Outros inspectores da polícia judiciária e detectives"	
3	="3.4.7"	="Profissionais da criação artística, do espectáculo e do desporto"	
4	="3.4.7.1"	="Decoradores e desenhadores modelistas de produtos industriais e comerciais"	
5	="3.4.7.1.05"	="Desenhador modelista industrial"	
5	="3.4.7.1.10"	="Estilista"	
5	="3.4.7.1.15"	="Modelista - vestuário"	
5	="3.4.7.1.20"	="Modelador - malas e marroquinaria"	
5	="3.4.7.1.25"	="Figurinista"	
5	="3.4.7.1.30"	="Debuxador"	
5	="3.4.7.1.35"	="Decorador de interiores"	
5	="3.4.7.1.40"	="Decorador de espaços comerciais"	
5	="3.4.7.1.45"	="Cenógrafo"	
5	="3.4.7.1.50"	="Maquinista teatral"	
5	="3.4.7.1.90"	="Outros decoradores e desenhadores modelistas de produtos industriais e comerciais"	
4	="3.4.7.2"	="Locutores e apresentadores de rádio, de televisão e de espectáculos"	
5	="3.4.7.2.05"	="Locutor"	
5	="3.4.7.2.90"	="Outros locutores e apresentadores de rádio, de televisão e de espectáculos"	
4	="3.4.7.3"	="Músicos, cantores e bailarinos de espectáculos de variedades e artistas similares"	
5	="3.4.7.3.05"	="Chefe de banda"	
5	="3.4.7.3.10"	="Instrumentista de banda ou grupo"	
5	="3.4.7.3.15"	="Cantor - música ligeira"	
5	="3.4.7.3.20"	="Bailarino - variedades e circo"	
5	="3.4.7.3.90"	="Outros músicos, cantores e bailarinos de espectáculos de variedades e artistas similares"	
4	="3.4.7.4"	="Artistas de circo"	
5	="3.4.7.4.05"	="Palhaço"	
5	="3.4.7.4.10"	="Ilusionista"	
5	="3.4.7.4.15"	="Trapezista"	
5	="3.4.7.4.20"	="Acrobata"	
5	="3.4.7.4.25"	="Amestrador de animais"	
5	="3.4.7.4.90"	="Outros artistas de circo"	
4	="3.4.7.5"	="Atletas, desportistas e trabalhadores similares"	
5	="3.4.7.5.00"	="Atleta profissional, em geral"	
5	="3.4.7.5.05"	="Jogador profissional de futebol"	
5	="3.4.7.5.10"	="Ciclista profissional"	
5	="3.4.7.5.15"	="Jogador profissional de ténis"	
5	="3.4.7.5.20"	="Treinador desportivo"	
5	="3.4.7.5.25"	="Árbitro desportivo"	
5	="3.4.7.5.90"	="Outros atletas, desportistas e trabalhadores similares"	
4	="3.4.7.6"	="Toureiros, cavaleiros tauromáquicos e outros profissionais similares"	
5	="3.4.7.6.05"	="Toureiro"	
5	="3.4.7.6.10"	="Bandarilheiro (peão de brega)"	
5	="3.4.7.6.15"	="Cavaleiro tauromáquico"	
5	="3.4.7.6.90"	="Outros toureiros, cavaleiros tauromáquicos e outros profissionais similares"	
1	="4"	="Pessoal administrativo e similares"	
2	="4.1"	="Empregados de escritório"	
3	="4.1.1"	="Secretários e operadores de equipamentos de tratamento de informação"	
4	="4.1.1.1"	="Dactilógrafos"	
5	="4.1.1.1.05"	="Dactilógrafo"	
5	="4.1.1.1.90"	="Outros dactilógrafos"	
4	="4.1.1.2"	="Operadores de equipamento de teleinformação e trabalhadores similares"	
5	="4.1.1.2.05"	="Operador de equipamento de teleinformação"	
5	="4.1.1.2.90"	="Outros operadores de equipamentos de teleinformação e trabalhadores similares"	
4	="4.1.1.3"	="Operadores de registo de dados"	
5	="4.1.1.3.05"	="Operador de registo de dados"	
5	="4.1.1.3.90"	="Outros operadores de registo de dados"	
4	="4.1.1.5"	="Secretários"	
5	="4.1.1.5.05"	="Secretário"	
5	="4.1.1.5.90"	="Outros secretários"	
3	="4.1.2"	="Empregados dos serviços de contabilidade e dos serviços financeiros"	
4	="4.1.2.1"	="Empregados administrativos de contabilidade e trabalhadores similares"	
5	="4.1.2.1.05"	="Escriturário de contabilidade"	
5	="4.1.2.1.90"	="Outros empregados administrativos de contabilidade e trabalhadores similares"	
4	="4.1.2.2"	="Empregados administrativos dos serviços financeiros e trabalhadores similares"	
5	="4.1.2.2.00"	="Escriturário, em geral"	
5	="4.1.2.2.05"	="Escriturário - instituições financeiras"	
5	="4.1.2.2.10"	="Gestor de conta bancária"	
5	="4.1.2.2.15"	="Escriturário - seguros"	
5	="4.1.2.2.20"	="Gestor de sinistros (regularizador de sinistros) - seguros"	
5	="4.1.2.2.25"	="Escriturário de estatística"	
5	="4.1.2.2.90"	="Outros empresários administrativos dos serviços financeiros e trabalhadores similares"	
3	="4.1.3"	="Empregados de aprovisionamento, de planeamento e dos transportes"	
4	="4.1.3.1"	="Empregados de aprovisionamento e armazém"	
5	="4.1.3.1.05"	="Empregado de serviços de expedição e recepção de mercadorias"	
5	="4.1.3.1.10"	="Ecónomo"	
5	="4.1.3.1.15"	="Fiel de armazém"	
5	="4.1.3.1.20"	="Encarregado de armazém"	
5	="4.1.3.1.90"	="Outros empregados de aprovisionamento e armazém"	
4	="4.1.3.2"	="Empregados do planeamento e apoio à produção"	
5	="4.1.3.2.05"	="Escriturário - apoio à produção"	
5	="4.1.3.2.10"	="Apontador"	
5	="4.1.3.2.15"	="Registador"	
5	="4.1.3.2.20"	="Medidor"	
5	="4.1.3.2.25"	="Verificador de qualidade"	
5	="4.1.3.2.30"	="Anotador - cinema e televisão"	
5	="4.1.3.2.35"	="Experimentador - explosivos"	
5	="4.1.3.2.90"	="Outros empregados do planeamento e apoio à produção"	
4	="4.1.3.3"	="Empregados dos serviços de transportes"	
5	="4.1.3.3.05"	="Chefe de movimento - transportes rodoviários"	
5	="4.1.3.3.10"	="Chefe de estação - transportes rodoviários"	
5	="4.1.3.3.15"	="Chefe de estação - caminhos de ferro"	
5	="4.1.3.3.20"	="Chefe de estação - metropolitano"	
5	="4.1.3.3.25"	="Fiscal de expedição (fiscal de tráfego) - carros eléctricos, autocarros e "trolleys""	
5	="4.1.3.3.30"	="Inspector de movimento - caminhos de ferro"	
5	="4.1.3.3.35"	="Inspector de tracção - caminhos de ferro"	
5	="4.1.3.3.40"	="Inspector de revisão de bilhetes - caminhos de ferro"	
5	="4.1.3.3.45"	="Conferente marítimo"	
5	="4.1.3.3.50"	="Oficial de tráfego - transportes aéreos"	
5	="4.1.3.3.90"	="Outros empregados dos serviços de transportes"	
3	="4.1.4"	="Empregados de biblioteca, carteiros e trabalhadores similares"	
4	="4.1.4.1"	="Empregados de biblioteca e classificadores arquivistas"	
